transaction_id,customer_id,payment_method,amount,promo_id,time_id
4232,6,Credit Card,14531.18,P02,104
4233,618,Cash,34312.56,P02,88
4234,135,Cash,8374.28,P01,289
4235,141,Cash,13577.93,,160
4236,653,Credit Card,38008.48,P02,45
4237,338,Cash,36138.05,P01,162
4238,465,Cash,38012.78,,218
4239,271,E-Wallet,47853.81,P02,265
4240,463,Credit Card,19958.08,P01,244
4241,428,E-Wallet,10050.46,,70
4242,439,Cash,10892.43,P01,186
4243,947,Cash,26574.67,,83
4244,201,Credit Card,21879.88,,64
4245,14,Credit Card,29588.81,,129
4246,412,Cash,9787.49,,351
4247,811,Credit Card,28113.1,P02,62
4248,606,Cash,37943.73,P02,235
4249,875,Cash,22106.1,P02,358
4250,139,Credit Card,29164.35,,38
4251,569,Credit Card,20701.67,,119
4252,941,Cash,33045.51,P02,119
4253,489,Cash,28085.86,,144
4254,568,E-Wallet,12309.58,,341
4255,912,E-Wallet,41723.26,P02,299
4256,316,Cash,40232.63,,13
4257,697,E-Wallet,14028.87,,170
4258,242,Cash,27981.43,P02,221
4259,980,Credit Card,12192.68,,200
4260,176,Cash,13898.39,P01,331
4261,226,Cash,31866.84,P01,54
4262,294,Credit Card,26206.41,P02,176
4263,636,E-Wallet,26565.05,,98
4264,584,Cash,22601.12,P02,224
4265,785,E-Wallet,42501.14,P01,188
4266,528,E-Wallet,33640.94,P02,84
4267,165,Cash,47645.77,P01,241
4268,207,E-Wallet,41518.82,P01,18
4269,703,E-Wallet,37123.47,P01,281
4270,957,Cash,26232.49,,156
4271,77,Cash,16426.63,,111
4272,580,Cash,23179.57,,360
4273,482,Cash,33230.7,,347
4274,89,Cash,16272.14,P01,229
4275,679,Cash,19380.43,,262
4276,687,E-Wallet,18624.46,P01,288
4277,584,Cash,21792.49,,361
4278,721,Credit Card,28891.43,,41
4279,365,Cash,41700.3,P02,331
4280,497,E-Wallet,24839.04,,238
4281,126,Credit Card,34454.81,P01,53
4282,282,Credit Card,9840.58,P01,205
4283,131,E-Wallet,31438.72,P01,293
4284,280,E-Wallet,10659.88,,334
4285,7,Cash,25394.07,P01,210
4286,69,Credit Card,16640.16,P02,134
4287,870,Cash,44117.57,P02,53
4288,565,Cash,24103.96,P02,314
4289,402,Cash,24401.96,P01,49
4290,530,E-Wallet,9739.3,,266
4291,21,Cash,13617.08,,201
4292,648,E-Wallet,10781.77,P02,159
4293,213,Credit Card,8927.19,P02,336
4294,234,E-Wallet,24929.74,P01,254
4295,644,Credit Card,20799.25,P01,317
4296,558,Credit Card,10881.15,P02,203
4297,519,E-Wallet,7561.12,P02,258
4298,85,Credit Card,45725.87,P01,237
4299,931,E-Wallet,28026.31,,227
4300,378,Credit Card,16283.33,P02,132
4301,72,Credit Card,6212.71,P02,191
4302,716,Cash,46597.2,P01,310
4303,753,E-Wallet,16125.45,,223
4304,469,Credit Card,28716.45,,214
4305,911,E-Wallet,21288.22,,319
4306,342,E-Wallet,40828.92,,197
4307,787,Credit Card,35498.72,P02,242
4308,623,E-Wallet,37042.08,P01,141
4309,942,Cash,26408.27,P01,32
4310,563,Credit Card,49015.53,,311
4311,913,Credit Card,48001.5,,221
4312,180,Cash,35317.73,P01,183
4313,242,Cash,10278.29,P01,1
4314,504,E-Wallet,24833.44,,238
4315,736,E-Wallet,14056.47,P02,4
4316,304,E-Wallet,27957.84,P02,225
4317,737,E-Wallet,36985.67,P01,219
4318,145,Credit Card,28371.28,P02,92
4319,992,Cash,48012.07,,13
4320,636,Credit Card,26002.31,,262
4321,215,Credit Card,45219.26,,247
4322,449,Credit Card,45785.31,,86
4323,634,E-Wallet,11965.16,P02,250
4324,904,Credit Card,15216.3,P01,209
4325,471,Credit Card,22064.42,P02,251
4326,330,Credit Card,34290.52,,259
4327,760,E-Wallet,46655.91,,320
4328,391,E-Wallet,34725.69,,306
4329,328,Cash,32411.45,P01,356
4330,708,E-Wallet,37653.12,P02,260
4331,653,Credit Card,32973.61,,356
4332,295,Credit Card,43385.41,P01,308
4333,622,Credit Card,16251.26,,176
4334,417,E-Wallet,23205.33,P02,160
4335,137,Credit Card,35201.46,P01,195
4336,710,E-Wallet,44930.03,P02,81
4337,309,Cash,22088.53,P02,68
4338,649,E-Wallet,39530.39,,257
4339,684,Cash,25041.02,P01,344
4340,407,E-Wallet,34212.71,,87
4341,552,Cash,28042.71,,91
4342,24,E-Wallet,41984.57,P01,347
4343,367,Credit Card,11473.08,,238
4344,846,Credit Card,15498.81,P01,342
4345,546,Cash,38320.09,P02,236
4346,197,Credit Card,30407.73,P02,310
4347,838,Credit Card,29325.06,,90
4348,295,Cash,37045.63,P02,20
4349,295,Cash,36048.64,P02,206
4350,668,E-Wallet,22019.69,P02,197
4351,812,Credit Card,46134.39,P02,183
4352,607,Cash,22898.44,P02,140
4353,994,Credit Card,8406.16,P02,100
4354,39,Credit Card,48139.7,P02,96
4355,286,Cash,46623.5,,141
4356,978,Cash,28953.68,P01,196
4357,125,Credit Card,38087.42,P02,335
4358,123,Credit Card,17478.34,P02,260
4359,581,E-Wallet,46958.69,P01,244
4360,704,Cash,45502.82,,185
4361,816,Cash,38632.88,P01,358
4362,330,Cash,16587.55,P02,266
4363,254,E-Wallet,43313.98,P02,100
4364,728,Cash,31081.6,,202
4365,333,E-Wallet,36409.57,P01,239
4366,610,Credit Card,25289.39,,222
4367,1000,Cash,42698.69,P02,290
4368,392,E-Wallet,10023.54,P01,190
4369,957,Cash,17198.73,P02,350
4370,324,Credit Card,36517.16,P02,121
4371,393,Credit Card,5327.6,,113
4372,97,Cash,15784.55,P01,324
4373,308,Credit Card,44859.94,,179
4374,407,Cash,7004.04,,328
4375,221,Credit Card,16181.94,P02,255
4376,758,E-Wallet,16813.64,P02,288
4377,633,E-Wallet,13572.86,P02,244
4378,173,Cash,39215.07,P02,282
4379,930,Credit Card,9638.63,,75
4380,326,Credit Card,22042.87,P02,96
4381,137,E-Wallet,6662.72,P02,244
4382,978,Cash,30956.47,,99
4383,18,Credit Card,43542.01,P01,121
4384,763,E-Wallet,42167.16,P02,115
4385,258,Credit Card,44451.47,,290
4386,578,Cash,6679.41,,69
4387,730,E-Wallet,36284.3,P02,168
4388,437,E-Wallet,23154.03,,342
4389,183,Credit Card,8992.19,,69
4390,229,E-Wallet,33793.65,P01,263
4391,236,Credit Card,24315.8,P01,262
4392,392,Credit Card,16225.78,,253
4393,404,E-Wallet,43034.63,P01,262
4394,324,Cash,42513.62,P01,160
4395,160,Credit Card,40362.46,P02,336
4396,600,E-Wallet,34779.19,P01,171
4397,63,Credit Card,27054.71,P01,351
4398,449,E-Wallet,26459.39,P01,269
4399,40,Credit Card,45865.27,P02,134
4400,915,Credit Card,13905.04,P01,1
4401,179,Credit Card,25531.15,P02,360
4402,601,Cash,7181.69,P01,294
4403,347,E-Wallet,34527.83,P01,156
4404,310,Cash,34897.94,P02,316
4405,403,Cash,31847.53,P02,258
4406,279,Cash,39620.8,P02,306
4407,430,Credit Card,35582.38,P01,250
4408,592,E-Wallet,41777.81,P02,262
4409,948,Credit Card,42793.01,P02,33
4410,120,Cash,38628.72,P01,226
4411,254,Cash,25479.04,P01,294
4412,105,E-Wallet,25641.25,P01,147
4413,261,Cash,45339.51,,217
4414,400,Cash,8108.38,P02,336
4415,566,E-Wallet,49290.03,P02,280
4416,629,Cash,8006.09,P02,41
4417,688,Cash,18243.43,P01,173
4418,565,E-Wallet,30059.51,,140
4419,123,E-Wallet,46900.42,P01,256
4420,836,Cash,27422.08,P01,92
4421,916,Cash,39253.84,P01,147
4422,836,Credit Card,6436.14,P02,36
4423,832,E-Wallet,34554.83,P01,188
4424,391,E-Wallet,28604.01,,42
4425,192,Credit Card,24622.69,P01,274
4426,54,Credit Card,17780.19,P01,350
4427,640,E-Wallet,26242.23,,263
4428,488,Cash,29231.71,,99
4429,230,E-Wallet,10312.36,,291
4430,72,Credit Card,46835.54,P01,306
4431,838,Credit Card,49562.65,P01,138
4432,389,E-Wallet,47353.46,P01,348
4433,748,Cash,25093.75,P01,285
4434,914,Credit Card,40863.84,P01,252
4435,687,Cash,41353.33,P01,202
4436,964,E-Wallet,16628.59,P01,211
4437,498,Cash,29359.94,,260
4438,74,Credit Card,6671.26,P01,299
4439,936,Credit Card,46162.26,P02,354
4440,799,Cash,15866.9,P01,229
4441,719,Cash,41129.33,,56
4442,283,Cash,30164.2,,44
4443,464,E-Wallet,12936.95,P01,96
4444,266,Cash,13986.24,,29
4445,294,Cash,46433.41,,142
4446,922,Credit Card,35472.1,P01,195
4447,612,E-Wallet,18027.0,,165
4448,588,Cash,47656.47,P02,286
4449,200,E-Wallet,46937.65,,113
4450,171,Credit Card,35274.39,,62
4451,476,Cash,11578.68,P02,52
4452,200,Cash,7456.85,P02,13
4453,763,Cash,12580.45,P02,149
4454,861,Cash,35909.18,,359
4455,750,E-Wallet,47370.04,P02,212
4456,654,Cash,37500.17,P01,42
4457,393,Credit Card,10795.25,P02,29
4458,372,E-Wallet,8379.08,P02,121
4459,696,E-Wallet,23380.54,,275
4460,452,Credit Card,12410.2,,170
4461,291,E-Wallet,49198.01,P01,114
4462,597,E-Wallet,12240.08,P02,89
4463,459,E-Wallet,26323.68,P01,275
4464,421,E-Wallet,13488.12,P02,307
4465,585,E-Wallet,16517.31,P01,51
4466,388,Cash,42411.5,P01,350
4467,109,Cash,15322.7,P02,334
4468,995,E-Wallet,26890.88,,235
4469,615,E-Wallet,8140.47,P02,285
4470,934,Credit Card,11537.0,,364
4471,825,Cash,42662.72,,181
4472,21,E-Wallet,35511.54,,240
4473,556,Credit Card,35307.07,,84
4474,449,Credit Card,37720.1,P01,342
4475,213,Credit Card,49760.98,,1
4476,659,Cash,36720.36,P01,13
4477,28,Credit Card,16325.25,P01,194
4478,479,Credit Card,6188.91,P02,49
4479,581,Cash,14176.49,P01,249
4480,851,E-Wallet,5962.56,P01,167
4481,993,Cash,45780.18,P01,337
4482,416,Credit Card,19701.95,P01,56
4483,505,E-Wallet,20278.26,P02,235
4484,206,Cash,7902.75,,236
4485,482,E-Wallet,43908.23,,152
4486,129,Credit Card,19266.13,P01,205
4487,422,E-Wallet,43117.43,P01,262
4488,260,Credit Card,48769.88,P02,201
4489,779,E-Wallet,15316.9,P02,330
4490,506,Cash,37585.65,,141
4491,744,E-Wallet,43129.74,,300
4492,126,E-Wallet,18008.6,P01,247
4493,866,Cash,27956.07,P01,197
4494,52,Credit Card,8125.14,P02,337
4495,157,E-Wallet,31008.81,P02,292
4496,939,E-Wallet,34668.58,P02,208
4497,611,Cash,9200.35,P01,134
4498,693,Cash,23403.06,,245
4499,706,Cash,15712.53,P02,84
4500,540,E-Wallet,12298.39,P02,206
4501,594,Cash,10303.91,P01,352
4502,305,Cash,18841.7,P02,148
4503,733,Credit Card,10994.32,P01,363
4504,931,E-Wallet,18270.14,P01,197
4505,198,E-Wallet,21564.11,,299
4506,83,Credit Card,6591.33,P02,197
4507,903,E-Wallet,24520.94,P01,157
4508,80,E-Wallet,19310.27,P02,76
4509,413,E-Wallet,9501.94,P01,211
4510,907,E-Wallet,9188.96,P02,269
4511,982,E-Wallet,28642.8,P01,312
4512,800,Credit Card,47967.33,P01,199
4513,677,E-Wallet,49924.74,P01,225
4514,253,E-Wallet,9824.08,,13
4515,253,Cash,38587.55,P02,282
4516,346,Cash,8871.78,P02,251
4517,52,E-Wallet,22724.39,,334
4518,398,E-Wallet,28217.85,P02,304
4519,710,Credit Card,22362.72,,341
4520,279,Cash,26957.86,,257
4521,598,Credit Card,22653.78,P01,267
4522,293,Cash,25724.15,P02,141
4523,547,Cash,6350.5,P01,49
4524,398,E-Wallet,29340.49,P02,327
4525,905,Credit Card,30525.98,P02,97
4526,202,Cash,28614.26,,207
4527,484,Credit Card,9693.18,P01,353
4528,387,Credit Card,18039.6,P01,110
4529,981,Credit Card,36852.13,P01,84
4530,471,Credit Card,24655.19,P01,160
4531,361,Cash,19850.91,P02,282
4532,364,Cash,29230.29,P02,30
4533,265,Cash,26366.56,P02,136
4534,530,Credit Card,32433.24,P02,263
4535,1,E-Wallet,36266.19,,253
4536,978,Cash,40343.98,P01,302
4537,969,Cash,17967.13,P02,242
4538,861,Credit Card,11237.21,,187
4539,993,Credit Card,7799.6,P02,167
4540,948,Credit Card,6644.95,,307
4541,98,Cash,18781.59,,12
4542,762,E-Wallet,18365.41,P02,300
4543,19,E-Wallet,33607.04,,327
4544,919,E-Wallet,9694.04,P02,354
4545,630,Cash,25258.47,P01,125
4546,117,E-Wallet,6414.14,,160
4547,268,E-Wallet,43149.29,P02,313
4548,744,Cash,40036.35,,115
4549,248,Credit Card,12039.88,P02,267
4550,583,E-Wallet,22477.15,P01,342
4551,831,Cash,14538.35,,57
4552,102,Cash,44020.63,,174
4553,470,Credit Card,20299.06,P02,106
4554,327,E-Wallet,11429.45,P01,357
4555,885,Credit Card,34006.35,P02,184
4556,614,Credit Card,13751.87,P01,71
4557,171,Cash,9650.48,,213
4558,667,Cash,21924.25,P02,321
4559,574,E-Wallet,48769.58,P01,202
4560,5,Cash,38290.02,,92
4561,263,E-Wallet,48493.73,P01,269
4562,468,Cash,13100.77,P01,192
4563,19,Cash,37934.39,P02,161
4564,714,Credit Card,7423.0,P02,144
4565,312,Credit Card,9664.24,P01,208
4566,642,Cash,7788.6,,336
4567,198,E-Wallet,25323.08,P02,144
4568,377,Credit Card,29410.59,P02,34
4569,381,Credit Card,29306.49,,140
4570,113,E-Wallet,17388.43,,159
4571,131,Cash,27799.98,P02,237
4572,228,Credit Card,44027.72,P02,129
4573,739,Credit Card,46322.81,,136
4574,381,E-Wallet,27633.27,P02,206
4575,296,Credit Card,44723.02,,244
4576,707,Credit Card,13788.5,P01,42
4577,650,E-Wallet,22631.1,P01,43
4578,795,Credit Card,38464.9,P01,27
4579,658,E-Wallet,31289.3,P02,217
4580,470,Credit Card,42170.76,P01,50
4581,377,Cash,37087.49,P01,278
4582,100,E-Wallet,7388.01,,188
4583,97,E-Wallet,41448.85,P01,274
4584,146,Credit Card,19967.76,P02,198
4585,566,Cash,40702.59,P02,288
4586,833,Credit Card,36462.73,P02,325
4587,79,Cash,12114.97,P02,174
4588,941,Cash,28043.53,P01,295
4589,148,Cash,39376.65,P02,5
4590,368,E-Wallet,14038.02,,258
4591,72,E-Wallet,14219.08,P01,57
4592,802,Cash,17843.14,P01,238
4593,358,E-Wallet,46178.75,P01,309
4594,599,Cash,42576.51,,68
4595,458,Cash,12065.08,,270
4596,376,Credit Card,38118.52,P02,339
4597,576,E-Wallet,38506.84,,278
4598,630,Credit Card,13257.55,,74
4599,489,Cash,25053.34,P01,83
4600,519,E-Wallet,18604.59,,191
4601,546,Cash,28930.61,P01,183
4602,813,E-Wallet,47611.82,P02,236
4603,896,E-Wallet,18345.26,P02,87
4604,582,Cash,43993.42,P01,94
4605,359,Credit Card,13318.84,,177
4606,39,Credit Card,6116.1,,104
4607,862,Cash,16152.81,P02,41
4608,250,E-Wallet,16273.03,P01,320
4609,320,E-Wallet,14822.44,,215
4610,416,Credit Card,30367.58,P02,2
4611,406,Cash,7099.09,P01,306
4612,366,E-Wallet,32214.95,P01,97
4613,558,Cash,39156.92,,348
4614,436,E-Wallet,24479.39,P02,313
4615,144,Credit Card,10154.78,,172
4616,426,E-Wallet,36157.71,P01,158
4617,542,Credit Card,47141.68,P01,26
4618,700,E-Wallet,46123.84,P01,87
4619,959,E-Wallet,12755.76,P02,296
4620,589,E-Wallet,18806.1,P01,258
4621,92,E-Wallet,28847.51,P02,236
4622,340,Credit Card,33100.06,P02,55
4623,500,Cash,27664.82,P02,319
4624,776,Cash,6685.2,P02,230
4625,381,Cash,47913.66,P02,334
4626,903,E-Wallet,27199.43,P01,173
4627,30,E-Wallet,37753.79,,86
4628,248,Cash,13779.26,,302
4629,425,Credit Card,7177.38,,81
4630,474,E-Wallet,47593.24,,51
4631,299,E-Wallet,48563.25,P02,222
4632,230,Cash,47872.01,P01,296
4633,291,Credit Card,24974.27,P02,269
4634,827,Credit Card,18606.28,,56
4635,717,Cash,10832.76,P02,127
4636,699,Cash,40646.56,P01,74
4637,254,Cash,20194.77,P01,244
4638,413,Cash,47149.96,,184
4639,132,E-Wallet,35953.57,,53
4640,203,Cash,40333.25,P01,220
4641,133,E-Wallet,14133.3,P02,67
4642,809,E-Wallet,47110.49,P01,62
4643,845,E-Wallet,34321.26,P02,120
4644,858,Credit Card,30560.32,P02,154
4645,447,Credit Card,28081.55,P02,333
4646,961,E-Wallet,46993.55,P02,349
4647,435,E-Wallet,46758.78,P01,242
4648,437,Credit Card,41483.59,P01,166
4649,577,Credit Card,22780.03,P01,200
4650,893,E-Wallet,16548.43,,202
4651,458,E-Wallet,12849.51,,65
4652,425,Credit Card,42064.42,P01,12
4653,210,E-Wallet,28381.64,P01,119
4654,483,E-Wallet,19253.24,P02,326
4655,563,Credit Card,42085.9,P02,187
4656,192,Cash,5296.82,P01,122
4657,547,Credit Card,23677.85,P02,248
4658,976,Cash,26019.92,P01,132
4659,805,Credit Card,36387.9,P02,22
4660,197,Cash,35477.36,P01,223
4661,12,Credit Card,5067.99,P01,242
4662,954,E-Wallet,24675.52,,212
4663,704,Cash,46277.68,P02,95
4664,826,Credit Card,42524.38,P02,21
4665,495,Cash,40893.37,P02,10
4666,911,E-Wallet,29569.13,P01,249
4667,727,Cash,44530.09,P02,330
4668,81,Cash,46806.04,,244
4669,171,Cash,24921.4,P02,179
4670,842,Credit Card,16528.08,,214
4671,429,Credit Card,21760.55,P02,251
4672,234,Cash,13667.23,,111
4673,7,E-Wallet,44839.5,P02,181
4674,36,Credit Card,41028.7,P01,243
4675,906,Credit Card,48270.3,P02,91
4676,35,Credit Card,24395.39,P02,10
4677,976,Credit Card,46166.94,,146
4678,797,Credit Card,34426.82,P01,207
4679,93,Cash,11537.43,P01,201
4680,377,Cash,8133.15,,78
4681,771,E-Wallet,27391.25,P02,3
4682,912,E-Wallet,7762.24,,93
4683,560,Cash,21126.39,,151
4684,955,E-Wallet,20733.01,,311
4685,59,E-Wallet,30238.17,P01,323
4686,548,Credit Card,27900.53,P01,176
4687,806,E-Wallet,21100.69,P02,249
4688,487,Cash,44196.3,P01,127
4689,743,E-Wallet,21082.33,P01,293
4690,476,Credit Card,45411.54,,167
4691,199,Credit Card,14025.54,P02,268
4692,393,Credit Card,27172.89,P02,225
4693,378,Cash,5366.98,P01,196
4694,352,Credit Card,31825.76,P02,125
4695,400,E-Wallet,40388.4,P02,176
4696,911,E-Wallet,18143.35,,202
4697,738,Credit Card,49353.74,P01,293
4698,226,Cash,23931.55,,91
4699,514,E-Wallet,22550.3,,18
4700,839,Cash,42093.35,P02,107
4701,466,Credit Card,19838.08,P01,314
4702,625,Cash,32125.19,P02,333
4703,883,Cash,25260.65,,100
4704,307,Cash,12389.65,,237
4705,261,Cash,40342.71,,339
4706,930,Credit Card,27303.55,P01,97
4707,378,Cash,19101.61,,175
4708,810,E-Wallet,42395.52,P02,36
4709,113,Credit Card,23811.98,,318
4710,34,Credit Card,15890.48,P02,276
4711,516,Cash,46807.08,,68
4712,358,E-Wallet,14128.77,P01,71
4713,794,Cash,27674.8,P01,346
4714,732,Credit Card,22823.37,,12
4715,286,Cash,27694.96,P01,347
4716,860,Cash,37710.48,P01,225
4717,458,Credit Card,21912.2,P01,216
4718,468,Credit Card,26055.57,P02,266
4719,658,E-Wallet,28771.73,P02,51
4720,103,E-Wallet,45001.95,,197
4721,480,E-Wallet,6371.22,P01,160
4722,712,Cash,17214.31,,350
4723,187,Cash,21184.56,P01,126
4724,688,Cash,43573.87,P01,261
4725,293,E-Wallet,28933.34,,102
4726,761,Cash,26232.08,P02,194
4727,986,Credit Card,38919.1,P01,287
4728,152,Credit Card,35289.61,P01,239
4729,654,Credit Card,43554.94,P01,334
4730,731,Cash,25540.82,P02,310
4731,477,Credit Card,30898.09,P02,232
4732,694,E-Wallet,32573.91,,185
4733,786,Credit Card,12164.29,,184
4734,749,Credit Card,17481.3,,243
4735,751,E-Wallet,21940.03,P01,304
4736,406,E-Wallet,17815.78,P02,58
4737,776,Cash,11817.25,P02,203
4738,813,E-Wallet,38421.4,P02,65
4739,676,Cash,44917.06,P01,342
4740,289,Credit Card,22306.61,,17
4741,386,Cash,37682.87,P02,205
4742,772,Credit Card,10284.61,P01,62
4743,961,E-Wallet,30996.41,,193
4744,726,Cash,15225.56,P02,180
4745,16,Credit Card,24247.06,P02,182
4746,823,Cash,35706.51,P02,204
4747,25,Credit Card,43212.16,P01,2
4748,4,E-Wallet,5980.67,,274
4749,172,Credit Card,20988.45,,54
4750,260,E-Wallet,29866.17,P02,205
4751,639,E-Wallet,45527.09,P01,109
4752,550,Credit Card,44893.61,P02,226
4753,583,Credit Card,12144.31,P02,147
4754,352,E-Wallet,8356.55,,130
4755,517,Credit Card,20863.23,P02,281
4756,105,Credit Card,32004.57,P01,322
4757,631,Cash,13523.73,,341
4758,737,Cash,15478.21,P01,111
4759,584,Credit Card,43007.06,P02,263
4760,500,Cash,17664.79,P02,282
4761,273,Credit Card,20656.76,P02,299
4762,752,E-Wallet,23233.64,P01,107
4763,327,Cash,45215.5,P01,202
4764,352,E-Wallet,15122.74,P01,325
4765,238,Credit Card,8554.23,P02,82
4766,29,Cash,25043.77,P01,237
4767,3,Credit Card,28429.38,,221
4768,234,Credit Card,11027.63,P01,308
4769,226,Cash,7678.58,P01,17
4770,302,E-Wallet,45149.63,P02,154
4771,801,Cash,27176.17,,61
4772,178,E-Wallet,17269.4,,136
4773,39,Cash,14998.82,P02,8
4774,632,Cash,17727.74,P01,147
4775,289,Credit Card,14948.0,P01,55
4776,713,Cash,20745.01,,195
4777,486,E-Wallet,25410.11,,32
4778,905,Cash,41971.32,,138
4779,877,Credit Card,48516.48,P01,161
4780,511,E-Wallet,18265.92,P02,178
4781,705,E-Wallet,47214.4,P01,228
4782,516,E-Wallet,38343.74,,105
4783,688,Cash,5882.92,P02,129
4784,90,Cash,44789.31,,80
4785,475,Cash,39174.28,,309
4786,517,E-Wallet,20723.48,P01,102
4787,36,E-Wallet,49151.59,P01,128
4788,984,Cash,21529.48,P02,66
4789,334,Cash,38641.49,P02,77
4790,97,E-Wallet,47420.29,P01,309
4791,543,Cash,31252.65,P02,49
4792,908,E-Wallet,15942.07,P01,339
4793,143,E-Wallet,38272.3,P02,146
4794,804,Cash,20633.48,P02,84
4795,385,Credit Card,6464.76,P02,86
4796,877,E-Wallet,6356.96,,330
4797,954,Credit Card,29590.9,P01,260
4798,816,Cash,6922.99,P01,69
4799,1000,Credit Card,43217.34,P01,77
4800,69,Credit Card,34780.08,P02,268
4801,895,E-Wallet,31810.01,,32
4802,527,Cash,20711.86,,354
4803,909,Cash,49795.2,P02,335
4804,875,Credit Card,29211.3,,21
4805,720,E-Wallet,15640.6,,222
4806,477,Credit Card,28648.76,P02,278
4807,651,E-Wallet,6104.77,,92
4808,984,Cash,49666.22,P01,322
4809,782,Cash,40812.19,,249
4810,312,Cash,44687.6,,118
4811,19,E-Wallet,20956.13,P01,324
4812,423,E-Wallet,42496.41,P02,105
4813,490,Cash,15461.36,P01,332
4814,64,E-Wallet,18894.38,P01,251
4815,368,Cash,38034.64,P01,274
4816,104,Cash,6307.23,P02,167
4817,483,Cash,20043.57,P01,57
4818,86,Cash,34192.09,,39
4819,404,Cash,20353.3,P02,302
4820,892,E-Wallet,27643.84,P02,14
4821,14,E-Wallet,37066.24,P01,289
4822,611,Cash,20831.15,,135
4823,767,Cash,10672.48,P02,347
4824,122,E-Wallet,35370.12,P01,206
4825,525,Credit Card,34330.72,P02,125
4826,172,Cash,6472.55,P02,182
4827,3,Cash,9703.55,,166
4828,617,Credit Card,40297.95,P01,77
4829,416,Cash,37403.8,P01,243
4830,836,E-Wallet,30214.63,P01,309
4831,975,Credit Card,45281.12,,356
4832,666,Credit Card,23644.72,,20
4833,420,E-Wallet,30776.09,P01,327
4834,269,Credit Card,27237.76,,263
4835,623,Cash,15783.53,P02,241
4836,143,Credit Card,29053.91,P02,27
4837,307,Cash,15942.53,P02,315
4838,854,E-Wallet,44032.84,P02,195
4839,721,E-Wallet,33290.82,P01,230
4840,393,Cash,42639.57,,33
4841,370,E-Wallet,5395.53,P01,149
4842,926,Cash,34803.36,P01,138
4843,750,Credit Card,5403.54,P02,277
4844,316,Cash,29670.14,,101
4845,722,E-Wallet,6085.39,,95
4846,684,Cash,9408.48,P02,185
4847,494,Credit Card,38490.34,P02,111
4848,785,Cash,37379.55,,79
4849,372,E-Wallet,41826.58,P02,353
4850,153,Credit Card,24898.07,,43
4851,193,Cash,19470.19,,17
4852,191,Cash,33529.28,P02,47
4853,378,Credit Card,12452.32,P01,143
4854,541,Credit Card,22958.8,,362
4855,814,Cash,30935.27,P01,86
4856,803,Credit Card,11057.28,,197
4857,623,Credit Card,20179.72,,255
4858,668,E-Wallet,8213.9,,57
4859,130,Cash,27436.1,P02,364
4860,330,E-Wallet,5662.97,P02,134
4861,671,Credit Card,20882.99,P01,118
4862,223,E-Wallet,44914.69,P01,332
4863,317,Credit Card,32071.65,P02,32
4864,622,Credit Card,7502.24,P01,172
4865,75,Credit Card,23618.78,,253
4866,432,Credit Card,11046.74,,326
4867,448,Cash,45792.6,P02,332
4868,47,E-Wallet,12874.46,P01,267
4869,391,Credit Card,27858.32,P02,274
4870,700,Cash,38978.67,,103
4871,839,E-Wallet,12569.27,,246
4872,616,Credit Card,19105.5,,221
4873,986,Cash,13464.19,P01,161
4874,939,Credit Card,11351.84,,205
4875,900,Credit Card,19080.08,,100
4876,923,Credit Card,25343.77,P02,59
4877,493,E-Wallet,6592.26,,202
4878,895,Cash,30637.72,P02,357
4879,401,Cash,6308.68,P02,307
4880,854,Cash,13750.6,P02,181
4881,869,Credit Card,31873.94,P02,339
4882,674,Cash,7217.53,P02,130
4883,236,Credit Card,40365.32,P01,115
4884,874,Cash,25359.25,P02,242
4885,110,Cash,21031.54,P02,1
4886,414,Credit Card,13054.14,P01,53
4887,446,E-Wallet,21401.95,,58
4888,150,Cash,32994.5,,286
4889,957,E-Wallet,43543.64,,123
4890,222,Credit Card,36008.22,P01,49
4891,2,Cash,40469.72,P01,17
4892,868,E-Wallet,39274.43,,360
4893,648,Credit Card,9059.65,P01,244
4894,545,Cash,30147.51,,214
4895,615,Cash,48100.7,P01,256
4896,616,Cash,25931.45,P01,284
4897,229,E-Wallet,45327.17,,43
4898,535,Credit Card,43577.69,P01,125
4899,109,Cash,48161.87,,113
4900,715,Credit Card,20555.68,,222
4901,967,E-Wallet,14776.18,P02,127
4902,655,Cash,41443.17,P02,196
4903,275,Cash,31973.61,P02,24
4904,932,Credit Card,49286.23,,342
4905,14,Credit Card,47573.86,,219
4906,687,Credit Card,18193.2,,272
4907,159,E-Wallet,45123.23,P01,116
4908,944,Credit Card,8212.25,P02,50
4909,792,E-Wallet,23444.54,P01,364
4910,234,Credit Card,28861.78,,135
4911,369,E-Wallet,23858.99,P02,308
4912,674,Cash,6889.26,,35
4913,345,Cash,20774.01,P01,281
4914,387,Credit Card,11336.7,P01,274
4915,26,Credit Card,37134.69,P01,349
4916,440,Credit Card,15012.49,,135
4917,445,Credit Card,11661.83,,251
4918,462,Credit Card,23065.59,,103
4919,708,Cash,45696.01,P02,266
4920,736,Credit Card,49536.57,P01,337
4921,474,E-Wallet,39068.51,P02,132
4922,69,Credit Card,43661.48,,224
4923,693,Credit Card,7622.41,,48
4924,128,Credit Card,32578.92,,38
4925,366,Credit Card,49465.82,P02,84
4926,12,Cash,48543.23,,84
4927,400,Credit Card,7019.56,,229
4928,571,E-Wallet,32916.12,,94
4929,197,Cash,23061.64,P02,338
4930,146,E-Wallet,33218.67,,44
4931,792,Cash,40217.24,P01,362
